Promotion Indicator,Brand,Manufacturer,Product,ProductsID,Region,Retailer,DDMMMYY,CY % Time On Promo,4 Weeks CY Ave Price Quantity,4 Weeks CY Sales On Promo,4 Weeks CY Ave RSP On Promo,4 Weeks CY % Sales On Promo
1,Sunlight,Unilever,Sunlight Dishwashing Liquid 5l,5580,Western Cape,Makro Online,2 Aug 26,0.6666666666666666,190.4851666666667,11429.11,190.4851666666667,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid 5l,5580,Western Cape,Makro Online,9 Aug 26,0.3333333333333333,202.04,404.08,202.04,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid 5l,5580,Western Cape,Makro Online,16 Aug 26,0.3333333333333333,194.07333333333332,1164.44,194.07333333333332,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid 5l,5580,Western Cape,PnP Family,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid 5l,5580,Western Cape,PnP Family,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid 5l,5580,Western Cape,PnP Hypermarket,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 25x750ml,228243,Gauteng,Makro Main,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 25x750ml,228243,Gauteng,Makro Online,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Eastern Cape,Makro Main,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Eastern Cape,Makro Main,9 Aug 26,1.0,147.0,147.0,147.0,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Eastern Cape,Makro Main,16 Aug 26,1.0,147.0,1176.0,147.0,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Free State,Makro Main,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Free State,Makro Main,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Free State,Makro Main,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Gauteng,Makro Main,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Gauteng,Makro Main,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Gauteng,Makro Main,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Kwazulu-natal,Makro Main,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Kwazulu-natal,Makro Main,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Kwazulu-natal,Makro Main,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Mpumalanga,Makro Main,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Western Cape,Makro Main,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Western Cape,Makro Main,9 Aug 26,0.5,147.0,2058.0,147.0,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 5x750ml,224729,Western Cape,Makro Main,16 Aug 26,0.3333333333333333,147.0,1470.0,147.0,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Eastern Cape,Game,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Eastern Cape,Game,9 Aug 26,1.0,38.69,38.69,38.69,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Eastern Cape,Game,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Eastern Cape,PnP Corporate,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Eastern Cape,PnP Corporate,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Eastern Cape,SuperSpar,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Free State,Game,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Gauteng,Game,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Gauteng,Game,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Gauteng,Sentra,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Gauteng,SuperSpar,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Kwazulu-natal,Game,2 Aug 26,0.2,17.2,103.2,17.2,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Kwazulu-natal,Game,9 Aug 26,0.2857142857142857,28.375,283.75,28.375,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Kwazulu-natal,Game,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Limpopo,Game,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Limpopo,Game,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Limpopo,Game,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Mpumalanga,Game,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Mpumalanga,Game,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Mpumalanga,SuperSpar,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Mpumalanga,SuperSpar,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Non-sa,Spar,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Non-sa,Spar,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Non-sa,Spar,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Non-sa,SuperSpar,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Northern Cape,Game,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Northern Cape,Game,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Northern Cape,OK Minimark,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,Game,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,Game,9 Aug 26,0.2,38.69,38.69,38.69,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,Game,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,OK Express,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,OK Express,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,OK Minimark,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,OK Minimark,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,49406,Western Cape,OK Minimark,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Checkers,2 Aug 26,1.0,32.15418699186992,23729.79,32.15418699186992,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Checkers,9 Aug 26,1.0,32.053497053045184,16315.23,32.053497053045184,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Checkers,16 Aug 26,0.5,36.94760273972603,5394.35,36.94760273972603,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Checkers Hyper,2 Aug 26,1.0,31.992886597938146,3103.31,31.992886597938146,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Checkers Hyper,9 Aug 26,1.0,31.754509803921568,1619.48,31.754509803921568,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Checkers Hyper,16 Aug 26,1.0,35.29485714285714,1235.32,35.29485714285714,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Clicks,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Clicks,9 Aug 26,0.7868852459016393,31.42177083333333,9049.47,31.42177083333333,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Clicks,16 Aug 26,0.95,31.35484486873509,13137.68,31.35484486873509,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Clicks Pharmacy,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Clicks Pharmacy,9 Aug 26,0.6666666666666666,36.85142857142857,257.96,36.85142857142857,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Clicks Pharmacy,16 Aug 26,1.0,30.004,150.02,30.004,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Dis-Chem,2 Aug 26,1.0,26.72533333333333,4409.68,26.72533333333333,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Dis-Chem,9 Aug 26,1.0,27.41691666666667,3290.03,27.41691666666667,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Dis-Chem,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Game,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,KwikSpar,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,KwikSpar,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,KwikSpar,16 Aug 26,0.6666666666666666,34.50178571428571,966.05,34.50178571428571,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Makro Main,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Makro Main,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Makro Main,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Makro Online,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Foods,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Foods,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Foods,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Grocer,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Grocer,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Grocer,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Minimark,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Minimark,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Minimark,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Urban,2 Aug 26,1.0,29.99,89.97,29.99,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,OK Urban,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Corporate,2 Aug 26,1.0,32.03323863636364,5637.85,32.03323863636364,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Corporate,9 Aug 26,0.9285714285714286,34.392763157894734,2613.85,34.392763157894734,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Corporate,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Family,2 Aug 26,0.8846153846153846,32.408483606557375,7907.67,32.408483606557375,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Family,9 Aug 26,0.8888888888888888,34.74744827586207,5038.38,34.74744827586207,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Family,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Hypermarket,2 Aug 26,0.3333333333333333,37.90304347826087,871.77,37.90304347826087,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Hypermarket,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Hypermarket,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Local,2 Aug 26,0.5,31.986666666666665,191.92,31.986666666666665,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,PnP Local,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,SaveMor,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,SaveMor,16 Aug 26,1.0,32.066,160.33,32.066,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Sentra,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Sentra,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Sentra,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Spar,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Spar,9 Aug 26,0.032258064516129,37.99,37.99,37.99,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,Spar,16 Aug 26,0.6774193548387096,33.097272727272724,5096.98,33.097272727272724,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,SuperSpar,2 Aug 26,0.0222222222222222,36.99,110.97,36.99,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,SuperSpar,9 Aug 26,0.0217391304347826,34.015,68.03,34.015,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Eastern Cape,SuperSpar,16 Aug 26,0.4418604651162791,33.76054852320675,8001.25,33.76054852320675,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers,2 Aug 26,0.9375,32.048573743922205,19773.97,32.048573743922205,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers,9 Aug 26,0.9375,32.15615909090909,14148.71,32.15615909090909,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers,16 Aug 26,0.5,37.16127819548872,4942.45,37.16127819548872,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers Foods,2 Aug 26,1.0,31.99333333333333,479.9,31.99333333333333,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers Foods,9 Aug 26,1.0,31.99277777777778,575.87,31.99277777777778,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers Foods,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers Hyper,2 Aug 26,1.0,31.936527777777776,2299.43,31.936527777777776,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers Hyper,9 Aug 26,1.0,31.99206349206349,2015.5,31.99206349206349,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Checkers Hyper,16 Aug 26,1.0,37.9125925925926,1023.64,37.9125925925926,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Clicks,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Clicks,9 Aug 26,0.8387096774193549,31.5590303030303,5207.24,31.5590303030303,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Clicks,16 Aug 26,1.0,30.751527272727277,8456.67,30.751527272727277,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Clicks Pharmacy,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Clicks Pharmacy,9 Aug 26,1.0,30.43142857142857,852.08,30.43142857142857,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Clicks Pharmacy,16 Aug 26,1.0,30.66944444444444,552.05,30.66944444444444,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Dis-Chem,2 Aug 26,1.0,26.029285714285717,2186.46,26.029285714285717,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Dis-Chem,9 Aug 26,1.0,26.951875,2156.15,26.951875,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Dis-Chem,16 Aug 26,0.3333333333333333,32.32,193.92,32.32,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,KwikSpar,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,KwikSpar,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,KwikSpar,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Makro Main,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Makro Main,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Makro Main,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Makro Online,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Makro Online,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,OK Foods,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,OK Foods,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,OK Foods,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,OK Grocer,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,OK Minimark,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,OK Minimark,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,OK Minimark,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Corporate,2 Aug 26,1.0,32.25889705882353,4387.21,32.25889705882353,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Corporate,9 Aug 26,1.0,32.58833333333333,782.12,32.58833333333333,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Corporate,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Family,2 Aug 26,1.0,32.40945945945946,4796.6,32.40945945945946,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Family,9 Aug 26,1.0,33.989117647058826,2311.26,33.989117647058826,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Family,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Hypermarket,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Hypermarket,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Hypermarket,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Mini Market,2 Aug 26,1.0,31.98,127.92,31.98,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,PnP Mini Market,9 Aug 26,1.0,33.985,135.94,33.985,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,SaveMor,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,SaveMor,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Shoprite,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Shoprite,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Shoprite,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Shoprite Mini,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Shoprite Mini,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Shoprite Mini,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Spar,2 Aug 26,0.0769230769230769,37.99,151.96,37.99,1.0
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Spar,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,Spar,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,SuperSpar,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,SuperSpar,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Free State,SuperSpar,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers Foods,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers Foods,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers Foods,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers Hyper,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers Hyper,9 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Checkers Hyper,16 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Clicks,2 Aug 26,,,,,
1,Sunlight,Unilever,Sunlight Dishwashing Liquid Antibacterial 750ml,159906,Gauteng,Clicks,9 Aug 26,0.9134948096885812,31.506288706739525,69187.81,31.506288706739525,1.0
